id,host_id,host_since,host_is_superhost,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,beds,price,minimum_nights,availability_365,number_of_reviews,review_scores_rating,reviews_per_month,Superhost_Status,price_per_guest,host_size_group
8.64543E+17,456189444,2022-04-26,t,4,8,t,Sunset,49.23,-123.08,Entire home/apt,6,3,3,337.00,4,284,1,5.00,1,Yes,56.17,Multi Listing Host
17195893,77267781,2016-06-12,t,1,2,t,Kensington-Cedar Cottage,49.24,-123.08,Entire home/apt,7,3,3,338.00,7,118,98,4.91,1.3,Yes,48.29,Multi Listing Host
37904804,287146425,2019-08-19,f,1,1,t,Riley Park,49.24,-123.10,Entire home/apt,6,3,3,338.00,3,204,64,4.97,1.41,No,56.33,Single Listing Host
53094754,392833638,2021-03-16,f,1,1,t,Kitsilano,49.27,-123.17,Entire home/apt,3,2,3,338.00,3,254,23,4.70,1.21,No,112.67,Single Listing Host
5.89259E+17,227662329,2018-11-26,f,144,221,t,Downtown,49.28,-123.13,Entire home/apt,4,2,2,338.00,2,285,45,4.78,3.39,No,84.50,Multi Listing Host
6.53231E+17,9020977,2013-09-24,t,1,1,t,Downtown,49.28,-123.13,Entire home/apt,6,2,3,338.00,2,4,32,4.94,3.02,Yes,56.33,Single Listing Host
7.54279E+17,373627979,2020-10-28,f,1,1,f,Mount Pleasant,49.27,-123.10,Entire home/apt,4,2,2,338.00,2,14,18,4.94,6,No,84.50,Single Listing Host
7.54493E+17,349804247,2020-06-12,,59,81,t,Downtown,49.28,-123.13,Entire home/apt,5,3,3,338.00,1,112,10,4.90,1.99,Missing,67.60,Multi Listing Host
8.72478E+17,167328182,2018-01-12,f,3,3,t,Hastings-Sunrise,49.29,-123.05,Entire home/apt,7,3,4,338.00,2,86,11,5.00,7.5,No,48.29,Multi Listing Host
8.73961E+17,420235484,2021-08-26,f,1,2,t,West End,49.28,-123.13,Entire home/apt,5,2,3,338.00,30,159,0,,,No,67.60,Multi Listing Host
7921570,5424214,2013-03-11,f,4,5,t,Downtown,49.28,-123.12,Entire home/apt,4,2,2,339.00,30,223,57,4.67,0.61,No,84.75,Multi Listing Host
29236428,220256290,2018-10-12,f,1,1,t,Fairview,49.26,-123.12,Entire home/apt,4,2,2,339.00,3,25,14,4.93,0.26,No,84.75,Single Listing Host
46814336,1488305,2011-12-09,f,1,1,t,West End,49.28,-123.13,Entire home/apt,4,2,2,339.00,3,0,44,4.95,1.47,No,84.75,Single Listing Host
46871291,378631115,2020-12-07,t,1,1,t,Kensington-Cedar Cottage,49.25,-123.08,Entire home/apt,4,2,3,339.00,3,85,27,4.96,0.99,Yes,84.75,Single Listing Host
48201860,14846113,2014-04-28,f,2,2,t,Downtown,49.28,-123.11,Entire home/apt,4,2,2,339.00,2,36,105,4.67,3.79,No,84.75,Multi Listing Host
51656840,418487723,2021-08-14,t,1,1,t,Downtown,49.28,-123.12,Entire home/apt,2,1,1,339.00,1,206,111,4.86,5.07,Yes,169.50,Single Listing Host
6.19598E+17,16006188,2014-05-26,f,1,2,t,Kitsilano,49.27,-123.15,Entire home/apt,4,2,3,339.00,2,94,10,4.80,1.59,No,84.75,Multi Listing Host
6.71803E+17,469689658,2022-07-15,t,1,1,t,Downtown,49.28,-123.12,Entire home/apt,4,1,2,339.00,1,131,64,4.84,6.06,Yes,84.75,Single Listing Host
7.76393E+17,490534562,2022-12-07,f,1,1,f,Downtown,49.27,-123.13,Entire home/apt,4,2,2,339.00,29,110,3,5.00,3,No,84.75,Single Listing Host
7.76514E+17,264405694,2019-05-27,t,3,10,t,Downtown,49.29,-123.12,Entire home/apt,4,2,2,339.00,2,75,26,4.85,4.46,Yes,84.75,Multi Listing Host
7.77784E+17,480376005,2022-09-20,t,1,1,t,Downtown,49.28,-123.12,Entire home/apt,6,1,3,339.00,1,154,23,4.91,3.94,Yes,56.50,Single Listing Host
5480529,1694605,2012-02-03,t,2,2,t,West End,49.29,-123.13,Entire home/apt,6,3,3,340.00,30,37,37,4.97,0.38,Yes,56.67,Multi Listing Host
13620049,1172047,2011-09-17,f,2,2,t,Downtown Eastside,49.28,-123.11,Entire home/apt,3,2,2,340.00,120,359,5,5.00,0.07,No,113.33,Multi Listing Host
22618949,161189427,2017-12-03,t,1,1,t,Kensington-Cedar Cottage,49.25,-123.06,Entire home/apt,6,3,5,340.00,10,8,19,4.89,0.32,Yes,56.67,Single Listing Host
42161005,32600170,2015-05-04,f,2,4,t,Downtown,49.28,-123.11,Entire home/apt,4,2,2,340.00,3,201,39,4.56,0.98,No,85.00,Multi Listing Host
42570640,84801105,2016-07-19,t,1,1,t,Strathcona,49.27,-123.10,Entire home/apt,6,1,3,340.00,3,79,48,4.98,2.21,Yes,56.67,Single Listing Host
51789169,31189071,2015-04-14,f,2,4,t,Downtown,49.28,-123.12,Entire home/apt,4,1,1,340.00,2,74,1,5.00,0.06,No,85.00,Multi Listing Host
5.88073E+17,2395280,2012-05-17,f,6,7,t,Downtown Eastside,49.28,-123.11,Entire home/apt,4,2,2,340.00,30,330,1,5.00,0.29,No,85.00,Multi Listing Host
7.44917E+17,38459934,2015-07-14,f,455,544,t,West End,49.28,-123.14,Entire home/apt,4,2,2,340.00,31,41,0,,,No,85.00,Multi Listing Host
8.00005E+17,128957508,2017-05-05,f,1,2,t,Downtown,49.28,-123.13,Entire home/apt,4,2,2,340.00,30,218,0,,,No,85.00,Multi Listing Host
8.62184E+17,498341488,2023-01-28,f,2,2,t,Downtown,49.28,-123.13,Entire home/apt,2,1,1,340.00,31,251,0,,,No,170.00,Multi Listing Host
52055809,419970838,2021-08-24,f,2,2,t,Downtown,49.28,-123.11,Entire home/apt,5,3,4,341.00,1,289,29,4.83,1.55,No,68.20,Multi Listing Host
6.78878E+17,471044754,2022-07-23,f,7,10,t,Downtown,49.28,-123.11,Entire home/apt,5,3,4,341.00,1,289,7,4.86,0.75,No,68.20,Multi Listing Host
7.04266E+17,53236161,2016-01-04,t,1,1,t,Downtown,49.28,-123.12,Entire home/apt,4,1,2,341.00,2,0,50,4.98,5.64,Yes,85.25,Single Listing Host
7.34012E+17,106548860,2016-12-07,t,1,1,t,Downtown Eastside,49.28,-123.11,Entire home/apt,6,2,3,341.00,2,37,26,5.00,4.22,Yes,56.83,Single Listing Host
7.57439E+17,487097479,2022-11-09,f,7,12,t,Downtown,49.28,-123.11,Entire home/apt,5,3,4,341.00,1,289,11,5.00,1.74,No,68.20,Multi Listing Host
44718107,2462187,2012-05-25,t,1,1,t,Downtown Eastside,49.28,-123.10,Entire home/apt,2,1,1,342.00,7,272,61,4.98,2.16,Yes,171.00,Single Listing Host
5.95006E+17,40823079,2015-08-07,f,2,4,t,Downtown,49.28,-123.12,Entire home/apt,4,1,3,342.00,2,69,64,4.78,4.58,No,85.50,Multi Listing Host
7.60393E+17,379735904,2020-12-11,f,43,46,t,Downtown,49.28,-123.13,Entire home/apt,2,1,1,342.00,30,294,0,,,No,171.00,Multi Listing Host
7.81526E+17,82874575,2016-07-10,f,2,2,t,Downtown,49.27,-123.13,Entire home/apt,4,1,2,342.00,2,316,22,4.73,3.98,No,85.50,Multi Listing Host
8.72065E+17,246724072,2019-03-04,f,1,1,t,Downtown,49.28,-123.11,Entire home/apt,6,2,3,342.00,2,70,4,5.00,3.43,No,57.00,Single Listing Host
44020727,116612603,2017-02-15,f,1,3,t,Hastings-Sunrise,49.29,-123.05,Entire home/apt,10,5,5,343.00,3,23,10,4.70,0.43,No,34.30,Multi Listing Host
5.57392E+17,434270344,2021-12-01,t,1,1,t,Downtown,49.28,-123.12,Entire home/apt,4,2,3,343.00,3,87,64,4.88,3.98,Yes,85.75,Single Listing Host
8.3642E+17,59291,2009-12-02,f,1,1,f,Kitsilano,49.27,-123.16,Entire home/apt,6,3,3,343.00,30,119,0,,,No,57.17,Single Listing Host
48125431,312918745,2019-11-28,t,1,5,t,Downtown,49.28,-123.11,Entire home/apt,6,2,3,344.00,2,57,100,4.81,4.45,Yes,57.33,Multi Listing Host
36306517,273045425,2019-07-02,t,4,4,t,Kitsilano,49.27,-123.16,Entire home/apt,3,1,2,345.00,3,12,63,4.92,1.32,Yes,115.00,Multi Listing Host
40121175,293583929,2019-09-10,t,45,56,t,Downtown,49.28,-123.11,Entire home/apt,6,3,4,345.00,3,159,79,4.85,1.83,Yes,57.50,Multi Listing Host
6.57092E+17,466019753,2022-06-25,f,1,1,t,Downtown,49.28,-123.12,Entire home/apt,4,1,3,345.00,1,45,56,4.66,4.99,No,86.25,Single Listing Host
7.72661E+17,151123195,2017-09-18,f,4,5,t,Downtown,49.28,-123.11,Entire home/apt,4,2,2,345.00,3,63,8,4.88,2.16,No,86.25,Multi Listing Host
7.81898E+17,487996935,2022-11-16,f,1,1,t,Renfrew-Collingwood,49.25,-123.05,Entire home/apt,2,1,1,345.00,2,159,2,5.00,0.37,No,172.50,Single Listing Host
9.07592E+17,517396405,2023-05-30,f,1,1,t,West Point Grey,49.26,-123.21,Entire home/apt,9,3,3,345.00,2,85,0,,,No,38.33,Single Listing Host
16973311,6944647,2013-06-16,t,1,1,t,Downtown,49.28,-123.12,Entire home/apt,4,1,2,346.00,1,324,32,4.88,8.28,Yes,86.50,Single Listing Host
45055697,4600648,2013-01-05,t,1,2,t,Downtown Eastside,49.28,-123.09,Entire home/apt,2,1,1,347.00,30,32,9,5.00,0.28,Yes,173.50,Multi Listing Host
45345238,366570455,2020-09-08,t,1,1,t,Downtown,49.28,-123.11,Entire home/apt,6,2,3,348.00,2,39,138,4.84,4.21,Yes,58.00,Single Listing Host
6.78877E+17,471044754,2022-07-23,f,7,10,t,Downtown,49.28,-123.11,Entire home/apt,5,3,3,348.00,1,301,0,,,No,69.60,Multi Listing Host
6.79268E+17,471580588,2022-07-26,t,1,1,t,Downtown,49.28,-123.12,Entire home/apt,2,1,1,348.00,2,155,54,4.87,5.24,Yes,174.00,Single Listing Host
6.93744E+17,471044754,2022-07-23,f,7,10,t,Downtown,49.28,-123.11,Entire home/apt,5,7,4,348.00,1,301,18,4.56,3.27,No,69.60,Multi Listing Host
7.5743E+17,487097479,2022-11-09,f,7,12,t,Downtown,49.28,-123.11,Entire home/apt,5,2,3,348.00,1,301,5,5.00,0.82,No,69.60,Multi Listing Host
8.19886E+17,92873583,2016-08-31,t,4,4,t,West End,49.29,-123.13,Entire home/apt,6,2,3,348.00,4,97,27,4.89,6.81,Yes,58.00,Multi Listing Host
8.81932E+17,496674166,2023-01-17,f,1,1,t,Downtown,49.28,-123.11,Entire home/apt,6,2,3,348.00,2,55,3,5.00,3,No,58.00,Single Listing Host
4054111,504609,2011-04-12,t,1,3,t,Mount Pleasant,49.26,-123.11,Entire home/apt,4,2,3,349.00,2,265,225,4.96,2.11,Yes,87.25,Multi Listing Host
14177739,85864416,2016-07-25,f,1,1,t,Kensington-Cedar Cottage,49.25,-123.08,Entire home/apt,4,2,3,349.00,3,284,25,4.92,0.3,No,87.25,Single Listing Host
30206363,226881985,2018-11-21,f,1,1,t,West Point Grey,49.26,-123.20,Entire home/apt,4,2,2,349.00,3,0,5,5.00,0.1,No,87.25,Single Listing Host
36590559,266083019,2019-06-03,f,415,512,t,Downtown,49.28,-123.13,Private room,4,2,2,349.00,1,45,0,,,No,87.25,Multi Listing Host
50212617,405286606,2021-06-04,t,1,1,t,Marpole,49.21,-123.12,Entire home/apt,7,3,5,349.00,3,113,64,4.89,2.71,Yes,49.86,Single Listing Host
5.95107E+17,452177088,2022-03-31,t,1,1,t,Downtown,49.28,-123.11,Entire home/apt,2,1,1,349.00,1,360,11,5.00,0.79,Yes,174.50,Single Listing Host
6.50666E+17,5447831,2013-03-13,f,1,1,t,Downtown,49.28,-123.11,Entire home/apt,2,1,1,349.00,4,42,4,3.75,0.35,No,174.50,Single Listing Host
6.79741E+17,471707607,2022-07-26,f,1,1,t,Downtown,49.28,-123.11,Entire home/apt,4,1,1,349.00,1,364,2,4.00,0.19,No,87.25,Single Listing Host
6.86878E+17,473215162,2022-08-04,t,1,1,t,West End,49.28,-123.13,Entire home/apt,2,1,2,349.00,1,288,32,4.94,3.37,Yes,174.50,Single Listing Host
7.29216E+17,130052993,2017-05-12,f,8,19,t,Downtown,49.28,-123.12,Entire home/apt,2,1,1,349.00,30,89,0,,,No,174.50,Multi Listing Host
7.31807E+17,482501278,2022-10-06,f,1,1,t,Marpole,49.21,-123.14,Entire home/apt,8,4,6,349.00,1,46,29,4.48,4.12,No,43.63,Single Listing Host
16254,63238,2009-12-15,f,1,1,t,Hastings-Sunrise,49.28,-123.04,Entire home/apt,4,2,3,350.00,3,282,7,4.57,0.12,No,87.50,Single Listing Host
6270968,30033,2009-08-06,f,1,6,t,Downtown,49.28,-123.12,Entire home/apt,4,2,2,350.00,30,268,37,4.84,0.4,No,87.50,Multi Listing Host
8173136,26881556,2015-01-29,t,2,2,t,West End,49.28,-123.14,Entire home/apt,6,3,3,350.00,30,173,0,,,Yes,58.33,Multi Listing Host
11378706,38522611,2015-07-15,f,1,1,t,Kitsilano,49.27,-123.16,Entire home/apt,6,3,4,350.00,7,0,11,4.18,0.13,No,58.33,Single Listing Host
11588321,13642191,2014-03-28,f,1,1,t,Downtown,49.28,-123.12,Entire home/apt,4,1,3,350.00,2,225,23,4.91,0.26,No,87.50,Single Listing Host
12423800,67199819,2016-04-14,t,1,1,t,Dunbar Southlands,49.25,-123.19,Entire home/apt,6,3,4,350.00,5,326,91,4.87,1.05,Yes,58.33,Single Listing Host
13863209,14105734,2014-04-10,t,1,1,t,Downtown,49.27,-123.10,Entire home/apt,5,2,2,350.00,3,14,26,4.65,0.38,Yes,70.00,Single Listing Host
14836915,6321566,2013-05-10,f,1,1,t,Kitsilano,49.26,-123.16,Entire home/apt,2,1,1,350.00,1,244,12,5.00,0.15,No,175.00,Single Listing Host
15706251,101423730,2016-10-26,f,10,11,t,Downtown,49.29,-123.12,Entire home/apt,6,3,3,350.00,30,160,14,4.79,0.2,No,58.33,Multi Listing Host
16232948,14164109,2014-04-11,t,3,5,t,Downtown,49.27,-123.12,Entire home/apt,2,1,1,350.00,30,214,49,4.84,0.65,Yes,175.00,Multi Listing Host
18581544,2949659,2012-07-16,t,1,5,t,Downtown,49.28,-123.11,Entire home/apt,6,3,3,350.00,2,169,422,4.94,5.69,Yes,58.33,Multi Listing Host
18913359,25434413,2014-12-31,t,1,1,t,West End,49.29,-123.14,Private room,2,1,1,350.00,3,126,77,4.99,1.06,Yes,175.00,Single Listing Host
22450798,3780997,2012-10-06,f,1,1,f,Fairview,49.27,-123.13,Entire home/apt,6,3,4,350.00,2,0,2,5.00,0.04,No,58.33,Single Listing Host
24830620,187709716,2018-05-03,f,7,10,t,Downtown,49.28,-123.12,Entire home/apt,4,2,2,350.00,7,0,0,,,No,87.50,Multi Listing Host
25264363,38126104,2015-07-11,f,1,3,t,Dunbar Southlands,49.23,-123.19,Entire home/apt,8,4,4,350.00,2,0,9,4.88,0.15,No,43.75,Multi Listing Host
27791241,162044146,2017-12-10,f,6,25,t,West End,49.29,-123.13,Entire home/apt,5,3,3,350.00,30,312,50,4.92,0.86,No,70.00,Multi Listing Host
28699576,125408114,2017-04-11,t,12,13,t,Kitsilano,49.27,-123.15,Entire home/apt,5,2,2,350.00,30,318,6,4.83,0.37,Yes,70.00,Multi Listing Host
29158901,7737323,2013-07-26,f,1,7,t,Downtown,49.28,-123.12,Entire home/apt,4,1,2,350.00,5,18,10,5.00,0.18,No,87.50,Multi Listing Host
34418103,147167124,2017-08-22,f,2,2,t,Downtown,49.28,-123.11,Entire home/apt,6,2,4,350.00,3,43,169,4.65,3.4,No,58.33,Multi Listing Host
35494223,267034716,2019-06-07,f,1,1,t,Grandview-Woodland,49.28,-123.07,Entire home/apt,5,2,3,350.00,5,98,23,5.00,0.48,No,70.00,Single Listing Host
37284911,274033025,2019-07-06,t,1,1,t,Downtown,49.27,-123.13,Entire home/apt,2,1,1,350.00,3,174,65,4.94,1.4,Yes,175.00,Single Listing Host
39269360,31065,2009-08-11,f,14,25,t,Downtown Eastside,49.28,-123.09,Entire home/apt,4,2,2,350.00,4,109,5,5.00,0.29,No,87.50,Multi Listing Host
42076012,272222903,2019-06-29,f,12,14,t,Downtown,49.27,-123.13,Entire home/apt,6,2,,350.00,365,365,0,,,No,58.33,Multi Listing Host
47247772,244862507,2019-02-23,f,1,1,t,Kensington-Cedar Cottage,49.25,-123.07,Entire home/apt,4,3,3,350.00,1,321,3,2.67,0.13,No,87.50,Single Listing Host
50350753,4292086,2012-11-30,t,20,63,t,Kitsilano,49.27,-123.16,Entire home/apt,4,2,2,350.00,30,337,6,5.00,0.35,Yes,87.50,Multi Listing Host
50825563,134174469,2017-06-08,t,2,3,t,Kitsilano,49.27,-123.16,Entire home/apt,4,1,2,350.00,3,27,40,4.90,1.76,Yes,87.50,Multi Listing Host
50828159,43039365,2015-08-31,f,1,1,t,Kitsilano,49.27,-123.15,Entire home/apt,6,3,5,350.00,7,159,0,,,No,58.33,Single Listing Host
51197209,18179395,2014-07-16,t,2,2,t,Downtown,49.28,-123.13,Entire home/apt,4,2,2,350.00,30,31,10,4.90,0.58,Yes,87.50,Multi Listing Host
52927077,182844854,2018-04-06,f,3,8,t,Renfrew-Collingwood,49.25,-123.02,Entire home/apt,6,3,3,350.00,5,134,15,4.80,0.83,No,58.33,Multi Listing Host
5.92193E+17,173305964,2018-02-14,t,2,2,t,Mount Pleasant,49.26,-123.09,Entire home/apt,7,3,4,350.00,2,275,27,4.89,2.06,Yes,50.00,Multi Listing Host
6.25541E+17,179555180,2018-03-20,f,1,1,t,Sunset,49.22,-123.09,Entire home/apt,5,2,3,350.00,1,179,3,4.67,0.23,No,70.00,Single Listing Host
6.26671E+17,459053351,2022-05-14,f,1,1,t,Downtown,49.28,-123.12,Entire home/apt,6,3,3,350.00,30,0,1,5.00,0.09,No,58.33,Single Listing Host
6.46554E+17,111429429,2017-01-14,t,1,1,t,Kitsilano,49.27,-123.16,Entire home/apt,2,1,1,350.00,3,36,27,4.93,2.35,Yes,175.00,Single Listing Host
6.66578E+17,464168548,2022-06-14,f,1,1,t,Sunset,49.23,-123.09,Entire home/apt,6,3,3,350.00,1,0,22,4.68,2.01,No,58.33,Single Listing Host
6.69458E+17,98232613,2016-10-05,t,1,4,t,South Cambie,49.25,-123.12,Entire home/apt,4,2,2,350.00,2,0,5,4.80,0.48,Yes,87.50,Multi Listing Host
6.73561E+17,272592899,2019-06-30,t,3,12,t,Downtown,49.28,-123.11,Entire home/apt,5,1,2,350.00,30,190,1,5.00,0.13,Yes,70.00,Multi Listing Host
6.74891E+17,2516068,2012-06-01,t,2,2,t,Downtown Eastside,49.28,-123.10,Entire home/apt,2,1,1,350.00,100,283,5,5.00,0.53,Yes,175.00,Multi Listing Host
6.90792E+17,473387640,2022-08-04,f,4,4,t,Downtown,49.28,-123.12,Private room,6,2,2,350.00,15,0,2,3.00,0.21,No,58.33,Multi Listing Host
7.18325E+17,477712550,2022-09-01,f,1,1,t,Downtown,49.28,-123.11,Entire home/apt,4,4,4,350.00,1,0,15,4.60,1.71,No,87.50,Single Listing Host
7.40166E+17,30182112,2015-03-29,f,1,2,t,Downtown,49.27,-123.12,Entire home/apt,5,2,3,350.00,30,214,2,5.00,0.32,No,70.00,Multi Listing Host
7.40549E+17,455988387,2022-04-25,f,1,1,t,Downtown,49.28,-123.11,Entire home/apt,6,2,3,350.00,2,122,6,4.83,5.14,No,58.33,Single Listing Host
7.44976E+17,38459934,2015-07-14,f,455,544,t,West End,49.29,-123.14,Entire home/apt,4,2,2,350.00,31,5,0,,,No,87.50,Multi Listing Host
7.44985E+17,38459934,2015-07-14,f,455,544,t,West End,49.29,-123.14,Entire home/apt,4,2,2,350.00,31,42,0,,,No,87.50,Multi Listing Host
7.4499E+17,38459934,2015-07-14,f,455,544,t,West End,49.28,-123.14,Entire home/apt,4,2,2,350.00,31,18,0,,,No,87.50,Multi Listing Host
7.44996E+17,38459934,2015-07-14,f,455,544,t,West End,49.29,-123.14,Entire home/apt,4,2,2,350.00,31,188,0,,,No,87.50,Multi Listing Host
7.47156E+17,4980352,2013-02-05,f,1,2,t,Downtown,49.28,-123.11,Entire home/apt,2,1,2,350.00,2,298,11,4.82,1.68,No,175.00,Multi Listing Host
7.68242E+17,272222903,2019-06-29,f,12,14,t,Downtown,49.29,-123.12,Entire home/apt,4,2,2,350.00,5,284,4,4.25,1.03,No,87.50,Multi Listing Host
7.85174E+17,491971746,2022-12-19,f,1,1,t,Mount Pleasant,49.27,-123.10,Entire home/apt,5,1,1,350.00,2,351,9,4.56,1.97,No,70.00,Single Listing Host
7.9302E+17,95217850,2016-09-15,f,36,37,t,Downtown,49.29,-123.12,Entire home/apt,4,2,2,350.00,30,326,0,,,No,87.50,Multi Listing Host
8.22442E+17,500179141,2023-02-08,f,1,1,f,Downtown,49.28,-123.13,Entire home/apt,4,2,2,350.00,30,320,0,,,No,87.50,Single Listing Host
8.30707E+17,21384376,2014-09-16,f,3,4,t,Renfrew-Collingwood,49.26,-123.05,Entire home/apt,7,3,4,350.00,30,312,0,,,No,50.00,Multi Listing Host
8.66942E+17,480478314,2022-09-21,f,43,97,t,West End,49.28,-123.14,Entire home/apt,2,1,1,350.00,30,60,5,4.40,2.88,No,175.00,Multi Listing Host
8.7972E+17,349804247,2020-06-12,,59,81,t,Downtown,49.28,-123.11,Entire home/apt,5,2,3,350.00,1,156,4,4.75,4,Missing,70.00,Multi Listing Host
8.94473E+17,19808392,2014-08-10,f,1,1,t,Downtown,49.28,-123.11,Entire home/apt,4,2,2,350.00,3,18,2,5.00,2,No,87.50,Single Listing Host
9.07315E+17,90689573,2016-08-18,f,1,1,f,Downtown,49.28,-123.11,Entire home/apt,2,1,1,350.00,1,10,0,,,No,175.00,Single Listing Host
21532511,225163010,2018-11-10,t,6,11,t,Downtown,49.28,-123.12,Entire home/apt,6,1,3,351.00,3,243,92,4.91,1.35,Yes,58.50,Multi Listing Host
52268129,415847500,2021-07-29,f,5,16,t,Riley Park,49.25,-123.10,Entire home/apt,6,3,3,351.00,5,36,26,4.38,1.29,No,58.50,Multi Listing Host
5.98921E+17,148868431,2017-09-03,t,2,3,t,Downtown,49.28,-123.11,Entire home/apt,7,3,4,351.00,3,70,77,4.97,5.42,Yes,50.14,Multi Listing Host
7.59159E+17,18494338,2014-07-20,f,2,3,t,Kensington-Cedar Cottage,49.26,-123.07,Entire home/apt,8,3,4,351.00,3,6,4,4.75,0.72,No,43.88,Multi Listing Host
7.26048E+17,295589552,2019-09-17,t,4,4,t,Hastings-Sunrise,49.26,-123.05,Entire home/apt,6,3,3,352.00,1,26,61,4.89,8.51,Yes,58.67,Multi Listing Host
7.95043E+17,89559641,2016-08-12,t,2,2,t,Downtown Eastside,49.28,-123.09,Entire home/apt,7,3,3,352.00,1,52,17,4.94,3.86,Yes,50.29,Multi Listing Host
6.33966E+17,79695886,2016-06-24,t,2,2,t,Downtown,49.27,-123.13,Entire home/apt,4,1,2,353.00,3,299,29,4.97,2.49,Yes,88.25,Multi Listing Host
6.70587E+17,469379100,2022-07-14,t,1,1,t,West End,49.28,-123.12,Entire home/apt,4,2,2,353.00,2,52,21,4.81,2.23,Yes,88.25,Single Listing Host
8.89272E+17,475316421,2022-08-16,f,1,1,t,Downtown,49.28,-123.11,Entire home/apt,6,2,3,353.00,1,52,1,5.00,1,No,58.83,Single Listing Host
19000807,130833480,2017-05-17,f,6,6,t,Shaughnessy,49.26,-123.15,Entire home/apt,6,3,3,354.00,30,224,63,4.85,0.86,No,59.00,Multi Listing Host
41194048,52603639,2015-12-29,t,1,1,t,Downtown Eastside,49.28,-123.11,Entire home/apt,2,1,1,354.00,7,82,82,5.00,1.96,Yes,177.00,Single Listing Host
53309359,22731299,2014-10-19,t,3,26,t,Downtown,49.28,-123.12,Entire home/apt,4,2,2,354.00,30,159,0,,,Yes,88.50,Multi Listing Host
5.67362E+17,5944045,2013-04-15,f,1,1,t,Kensington-Cedar Cottage,49.25,-123.07,Entire home/apt,6,4,4,354.00,5,32,0,,,No,59.00,Single Listing Host
5.73217E+17,124848178,2017-04-08,f,17,28,t,West End,49.28,-123.12,Entire home/apt,4,2,2,354.00,60,363,0,,,No,88.50,Multi Listing Host
43937790,7170285,2013-06-28,t,2,3,t,Kitsilano,49.27,-123.16,Entire home/apt,7,4,4,355.00,3,28,2,5.00,0.06,Yes,50.71,Multi Listing Host
7.79794E+17,10784492,2013-12-23,f,1,2,t,Downtown,49.28,-123.11,Entire home/apt,6,2,3,355.00,1,12,6,5.00,1.64,No,59.17,Multi Listing Host
5.44445E+17,14517604,2014-04-20,,2,3,t,Kitsilano,49.27,-123.17,Entire home/apt,5,3,3,356.00,5,1,14,4.93,0.89,Missing,71.20,Multi Listing Host
6.33414E+17,16828804,2014-06-15,t,1,1,t,Downtown,49.28,-123.13,Entire home/apt,2,1,1,356.00,2,233,28,4.93,2.47,Yes,178.00,Single Listing Host
7.36287E+17,483343233,2022-10-12,f,2,3,t,Downtown,49.28,-123.11,Entire home/apt,5,2,2,356.00,2,90,17,4.88,2.21,No,71.20,Multi Listing Host
8.33545E+17,502412651,2023-02-23,t,3,3,t,West End,49.28,-123.13,Entire home/apt,4,2,2,356.00,2,69,12,4.67,3.71,Yes,89.00,Multi Listing Host
25943228,67054523,2016-04-13,t,1,1,t,Kitsilano,49.27,-123.18,Entire home/apt,2,1,1,357.00,5,308,22,5.00,0.47,Yes,178.50,Single Listing Host
33611850,8903753,2013-09-17,f,2,6,t,Kitsilano,49.27,-123.16,Entire home/apt,4,3,3,357.00,365,88,11,4.55,0.22,No,89.25,Multi Listing Host
33657678,8903753,2013-09-17,f,2,6,t,Kitsilano,49.27,-123.16,Entire home/apt,4,3,3,357.00,4,0,7,5.00,0.15,No,89.25,Multi Listing Host
42608254,7294437,2013-07-05,f,2,2,t,Marpole,49.22,-123.12,Entire home/apt,6,3,3,357.00,2,113,49,4.69,3.56,No,59.50,Multi Listing Host
53479392,227662329,2018-11-26,f,144,221,t,Kitsilano,49.27,-123.18,Entire home/apt,4,2,3,357.00,2,230,35,4.86,2.21,No,89.25,Multi Listing Host
7.06064E+17,471505574,2022-07-25,f,1,1,t,Hastings-Sunrise,49.27,-123.05,Entire home/apt,8,3,4,357.00,2,193,6,5.00,0.78,No,44.63,Single Listing Host
8.43641E+17,338441738,2020-02-24,f,1,1,t,Downtown,49.28,-123.11,Entire home/apt,6,3,4,357.00,30,179,0,,,No,59.50,Single Listing Host
10151493,2021201,2012-03-27,t,1,4,t,Downtown,49.28,-123.11,Entire home/apt,2,1,1,358.00,3,147,19,4.95,0.22,Yes,179.00,Multi Listing Host
11393844,14054756,2014-04-08,t,2,2,t,Downtown Eastside,49.28,-123.09,Entire home/apt,6,3,3,358.00,30,186,134,4.95,1.57,Yes,59.67,Multi Listing Host
34793121,262346121,2019-05-17,,2,4,t,Dunbar Southlands,49.25,-123.18,Private room,4,,3,358.00,1,0,0,,,Missing,89.50,Multi Listing Host
37264358,272222903,2019-06-29,f,12,14,t,West End,49.29,-123.12,Entire home/apt,6,3,3,358.00,90,331,0,,,No,59.67,Multi Listing Host
6.64084E+17,359594968,2020-07-31,f,1,1,t,Downtown,49.28,-123.13,Entire home/apt,4,2,2,358.00,31,178,0,,,No,89.50,Single Listing Host
8.10923E+17,497618954,2023-01-23,f,1,1,t,Downtown,49.29,-123.12,Entire home/apt,6,2,3,358.00,3,13,8,4.50,2.64,No,59.67,Single Listing Host
8.24109E+17,50941822,2015-12-09,,4,5,t,Shaughnessy,49.23,-123.13,Private room,6,,4,358.00,2,145,0,,,Missing,59.67,Multi Listing Host
